time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-10T14:16:15.940Z,42.3455,143.0753,61.69,4.9,mb,,111,0.335,0.49,us,us6000ftih,2021-10-14T17:17:25.656Z,"58 km E of Shizunai-furukawach?, Japan",earthquake,7.9,5.6,0.028,413,reviewed,us,us
2021-10-10T14:03:13.056Z,-23.8673,-66.9453,236.48,4.3,mb,,99,1.454,0.27,us,us6000ftif,2021-10-10T14:24:16.040Z,"74 km WNW of San Antonio de los Cobres, Argentina",earthquake,9.6,9.7,0.188,10,reviewed,us,us
2021-10-10T14:02:15.686Z,65.2264,-166.2319,10,3,ml,,143,0.758,0.66,us,us6000ftie,2021-10-10T14:57:18.040Z,"7 km SE of Teller, Alaska",earthquake,6.3,2,0.077,22,reviewed,us,us
2021-10-10T13:17:14.213Z,31.60533424,-104.5013316,8.522412109,3.8,ml,22,73,0.06337587985,0.3,tx,tx2021twgf,2021-10-14T17:15:33.833Z,"64 km S of Whites City, New Mexico",earthquake,1.849498753,1.607079021,0.2,12,reviewed,tx,tx
2021-10-10T12:05:10.401Z,64.7409,-149.1629,18.4,3.1,ml,,,,0.66,ak,ak021d089idi,2021-10-10T13:10:41.305Z,"15 km N of Four Mile Road, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-10T11:41:28.375Z,29.33258057,-97.37971048,3.888305664,2.5,ml,13,114,0.07641442253,0.2,tx,tx2021twda,2021-10-24T10:25:10.040Z,"Southern Texas",earthquake,2.121700459,3.130414182,0.1,11,reviewed,tx,tx
2021-10-10T11:39:34.566Z,36.5138,70.8503,193.76,4.3,mb,,93,0.649,0.5,us,us6000fthu,2021-10-29T06:11:40.040Z,"38 km S of Jurm, Afghanistan",earthquake,8.1,5.6,0.08,44,reviewed,us,us
2021-10-10T11:32:36.429Z,3.3745,122.9715,548.36,4.6,mb,,86,3.137,0.7,us,us6000fthq,2021-10-29T06:19:08.040Z,"295 km NW of Manado, Indonesia",earthquake,4.5,9.9,0.071,58,reviewed,us,us
2021-10-10T10:59:22.663Z,51.8874,-174.983,79.33,4,mb,,176,0.592,0.59,us,us6000ftjq,2021-10-25T06:45:08.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,7.6,8.8,0.069,57,reviewed,us,us
2021-10-10T10:22:06.470Z,17.9841,-66.8486,12,2.87,md,21,162,0.0319,0.12,pr,pr2021283005,2021-10-10T10:45:40.428Z,"3 km WSW of Indios, Puerto Rico",earthquake,0.55,0.27,0.22,7,reviewed,pr,pr
2021-10-10T09:31:50.850Z,19.156,-155.481,33.22,2.76,ml,55,132,,0.11,hv,hv72748292,2021-10-29T06:22:00.040Z,"5 km S of P?hala, Hawaii",earthquake,0.42,0.52,0.156446365509027,25,reviewed,hv,hv
2021-10-10T09:23:25.242Z,-16.6391,-72.76,64.28,4.6,mb,,149,2.879,0.23,us,us6000fth3,2021-10-29T07:02:08.343Z,"5 km SW of El Cardo, Peru",earthquake,8.7,8.5,0.136,16,reviewed,us,us
2021-10-10T07:47:05.398Z,-19.9303,-177.5662,371.76,4.3,mb,,136,4.683,0.47,us,us6000ftgx,2021-11-05T07:13:21.040Z,"280 km WNW of Haveluloto, Tonga",earthquake,14.3,10,0.096,34,reviewed,us,us
2021-10-10T05:30:22.143Z,60.9252,-149.715,27.8,2.7,ml,,,,0.55,ak,ak021d048uw2,2021-11-05T07:08:30.492Z,"4 km WNW of Hope, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-10-10T05:25:38.450Z,-56.6958,-27.4198,143.01,4.9,mb,,68,5.693,0.59,us,us6000ftgg,2021-11-05T06:56:21.040Z,"South Sandwich Islands region",earthquake,10.5,5.6,0.062,82,reviewed,us,us
2021-10-10T05:04:25.128Z,-17.3981,-175.1916,291.28,4.3,mb,,128,4.17,0.54,us,us6000ftgd,2021-11-05T06:41:01.040Z,"188 km NW of Neiafu, Tonga",earthquake,9.3,10.9,0.097,35,reviewed,us,us
2021-10-10T04:38:02.040Z,38.7858333,-122.766,1.66,2.59,md,92,57,0.01509,0.08,nc,nc73637770,2021-10-12T20:27:12.440Z,"1km NW of The Geysers, CA",earthquake,0.1,0.18,0.142,70,reviewed,nc,nc
2021-10-10T04:06:19.934Z,-8.7576,-74.7022,128.65,4.6,mb,,73,2.225,0.73,us,us6000ftfu,2021-11-04T23:48:12.040Z,"1 km NNE of Honoria, Peru",earthquake,6,6.7,0.052,113,reviewed,us,us
2021-10-10T02:58:05.880Z,17.957,-66.8725,11,2.54,md,11,204,0.0193,0.07,pr,pr2021283004,2021-10-10T04:24:47.716Z,"2 km SE of Maria Antonia, Puerto Rico",earthquake,0.5,0.41,0.29,3,reviewed,pr,pr
2021-10-10T02:57:39.380Z,18.866,-64.6701,29,3.03,md,3,349,0.8289,0.18,pr,pr2021283003,2021-10-10T03:56:16.991Z,"60 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,4.75,13.06,0.01,2,reviewed,pr,pr
2021-10-10T02:57:14.546Z,-16.539,177.6292,10,4.7,mb,,102,1.265,0.86,us,us6000ful6,2021-10-21T03:04:50.040Z,"110 km N of Ba, Fiji",earthquake,8.6,1,0.158,15,reviewed,us,us
2021-10-10T01:48:57.659Z,30.3748,94.8352,31.58,4.7,mb,,90,5.466,0.76,us,us6000ftez,2021-11-04T23:44:58.040Z,"209 km NNE of Shi Yomi, India",earthquake,9.4,5.7,0.102,31,reviewed,us,us
2021-10-10T01:35:27.720Z,17.8075,-66.9306,10,2.56,md,14,242,0.1753,0.09,pr,pr2021283001,2021-10-10T02:06:41.118Z,"18 km S of Guánica, Puerto Rico",earthquake,0.46,0.37,0.07,5,reviewed,pr,pr
2021-10-10T01:21:24.651Z,56.7128,-149.5172,10,3.4,ml,,267,1.982,0.44,us,us6000ftes,2021-10-10T01:54:45.040Z,"194 km ESE of Chiniak, Alaska",earthquake,4.5,2,0.055,44,reviewed,us,us
2021-10-10T01:18:10.380Z,31.7978333,-116.0445,5.75,2.54,ml,18,164,0.2221,0.17,ci,ci40066728,2021-10-11T15:53:12.875Z,"50km E of Maneadero, B.C., MX",earthquake,0.32,1.07,0.056,5,reviewed,ci,ci
2021-10-10T01:00:28.682Z,57.3342,-156.0804,0,2.9,ml,,,,1.27,ak,ak021d01opk3,2021-10-10T01:21:27.981Z,"81 km ESE of Ugashik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-10T00:49:32.350Z,19.1658,-65.8736,8,3.28,md,11,280,0.8822,0.4,pr,pr2021283000,2021-10-10T01:22:16.734Z,"81 km NNE of San Juan, Puerto Rico",earthquake,4.91,7.09,0.04,7,reviewed,pr,pr
2021-10-10T00:46:59.140Z,-15.8445,-72.2282,7.74,4.5,mb,,130,3.092,0.61,us,us6000ful5,2021-10-29T05:13:21.040Z,"18 km SW of Huambo, Peru",earthquake,7.2,3.9,0.181,9,reviewed,us,us
2021-10-10T00:20:40.657Z,-11.6892,-71.6566,10,5.7,mww,,33,4.067,1.07,us,us6000fteg,2021-10-29T04:52:17.964Z,"130 km NNW of Salvación, Peru",earthquake,6.9,1.7,0.044,50,reviewed,us,us
2021-10-10T00:17:49.514Z,54.5574,-157.3356,10,3.3,ml,,224,1.336,0.5,us,us6000ful7,2021-10-29T03:28:58.040Z,"189 km SE of Perryville, Alaska",earthquake,6.3,2,0.091,16,reviewed,us,us
2021-10-09T23:38:49.297Z,-17.3267,65.5498,10,4.5,mb,,73,37.928,0.59,us,us6000fuk8,2021-10-29T03:18:24.040Z,"Mauritius - Reunion region",earthquake,12.8,1.7,0.18,9,reviewed,us,us
2021-10-09T23:33:46.313Z,-21.1144,-68.8606,113.82,4.8,mwr,,36,0.589,0.64,us,us6000ftea,2021-10-29T02:57:12.987Z,"148 km N of Calama, Chile",earthquake,4.9,4.7,,,reviewed,us,guc
2021-10-09T23:13:44.924Z,19.0944,121.3414,10,4.2,mb,,123,3.712,0.86,us,us6000fuk9,2021-10-29T02:34:31.040Z,"56 km NNE of Namuac, Philippines",earthquake,11.5,2,0.263,4,reviewed,us,us
2021-10-09T23:11:00.241Z,-15.6179,-72.1907,10,4.4,mb,,94,3.255,0.77,us,us6000fte6,2021-10-29T02:24:43.040Z,"8 km SW of Choco, Peru",earthquake,7.4,1.9,0.098,30,reviewed,us,us
2021-10-09T23:08:44.500Z,19.2231666666667,-155.4145,35.63,3.58,ml,55,138,,0.13,hv,hv72747727,2021-10-29T02:16:08.310Z,"7 km ENE of P?hala, Hawaii",earthquake,0.43,0.54,0.172185704323282,38,reviewed,hv,hv
2021-10-09T23:07:50.295Z,52.3784,-175.7303,181.02,3.8,mb,,136,0.35,0.66,us,us6000fuk6,2021-10-29T02:12:02.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,13.3,8.8,0.113,20,reviewed,us,us
2021-10-09T23:05:03.150Z,18.6496,-66.7508,13,3.01,md,14,232,0.2806,0.28,pr,pr2021282010,2021-10-09T23:47:04.159Z,"Puerto Rico region",earthquake,0.75,0.86,0.2,9,reviewed,pr,pr
2021-10-09T22:58:23.644Z,31.70791165,-104.0190473,7.005639647999999,2.5,ml,23,63,0.02631892426,0.2,tx,tx2021tvdv,2021-10-29T01:59:46.040Z,"39 km W of Mentone, Texas",earthquake,0.781406787,0.5585385646999999,0.2,16,reviewed,tx,tx
2021-10-09T22:51:25.620Z,38.7865,-122.7673333,1.6,2.56,md,81,49,0.01531,0.05,nc,nc73637645,2021-10-29T01:43:26.040Z,"1km NW of The Geysers, CA",earthquake,0.12,0.17,0.158,60,reviewed,nc,nc
2021-10-09T22:30:46.340Z,18.7696,-67.2721,20,3.22,md,22,265,0.3423,0.23,pr,pr2021282009,2021-10-28T23:33:01.040Z,"35 km NNW of San Antonio, Puerto Rico",earthquake,0.9,19.01,0.09,9,reviewed,pr,pr
2021-10-09T22:15:28.720Z,60.198,-139.6211,0,2.5,ml,,,,0.77,ak,ak021cyqqoi7,2021-10-28T23:31:32.040Z,"72 km N of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-09T22:04:37.816Z,-0.1864,-18.3076,10,4.6,mb,,115,14.702,0.87,us,us6000fuk4,2021-10-28T23:30:10.040Z,"central Mid-Atlantic Ridge",earthquake,15.6,1.6,0.172,10,reviewed,us,us
2021-10-09T21:49:15.784Z,-17.4013,66.1592,10,4.3,mb,,94,3.532,0.53,us,us6000fuk3,2021-10-28T23:10:41.040Z,"Mauritius - Reunion region",earthquake,7.8,1.9,0.168,10,reviewed,us,us
2021-10-09T21:28:45.795Z,13.7799,146.2241,35,4.7,mb,,89,1.331,0.8,us,us6000fuk2,2021-10-28T23:02:44.040Z,"146 km SSE of San Jose Village, Northern Mariana Islands",earthquake,9.4,1.9,0.11,25,reviewed,us,us
2021-10-09T20:37:39.906Z,32.3323,59.1266,10,4.2,mb,,99,7.794,0.94,us,us6000fuk1,2021-10-28T22:49:55.040Z,"59 km S of B?rjand, Iran",earthquake,5.9,1.9,0.121,19,reviewed,us,us
2021-10-09T20:23:34.157Z,57.1004,-156.0008,0,3.4,ml,,,,0.92,ak,ak021cyplk61,2021-10-28T22:33:26.040Z,"95 km ESE of Ugashik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-09T20:17:40.420Z,18.9431,-65.2806,24,3.27,md,13,293,0.6356,0.13,pr,pr2021282008,2021-10-10T00:27:46.424Z,"70 km N of Culebra, Puerto Rico",earthquake,0.9,10.31,0.06,5,reviewed,pr,pr
2021-10-09T20:01:51.708Z,-4.6376,152.993,54,5.5,mww,,13,0.938,0.76,us,us6000ftd2,2021-10-28T04:40:46.290Z,"86 km ESE of Kokopo, Papua New Guinea",earthquake,7,1.8,0.062,25,reviewed,us,us
2021-10-09T19:54:34.660Z,36.9081667,-122.2165,5.09,2.53,md,84,199,0.1476,0.14,nc,nc73637560,2021-10-28T00:14:19.040Z,"16km SSW of Bonny Doon, CA",earthquake,0.31,0.84,0.168,81,reviewed,nc,nc
2021-10-09T19:26:07.339Z,-24.2893,-179.3826,475.45,4.3,mb,,144,6.938,0.65,us,us6000fujx,2021-10-28T00:05:56.040Z,"south of the Fiji Islands",earthquake,15,11.9,0.16,11,reviewed,us,us
2021-10-09T18:55:10.070Z,19.1333,-66.0043,12,3.24,md,10,276,0.8281,0.39,pr,pr2021282007,2021-10-09T19:33:22.632Z,"74 km N of San Juan, Puerto Rico",earthquake,5.07,6.97,0.05,6,reviewed,pr,pr
2021-10-09T17:55:34.258Z,-15.6589,-71.8162,10,4.6,mb,,136,2.949,0.87,us,us6000ftcj,2021-10-09T18:26:04.040Z,"5 km WSW of Maca, Peru",earthquake,10.2,1.9,0.095,33,reviewed,us,us
2021-10-09T15:46:49.004Z,51.6781,178.4092,102.54,4,mb,,209,0.295,0.92,us,us6000ftbx,2021-10-09T16:30:23.040Z,"",earthquake,12.5,7.9,0.069,56,reviewed,us,us
2021-10-09T15:45:16.407Z,-17.8716,-178.1299,633.88,4.4,mb,,133,3.543,0.64,us,us6000ftc7,2021-10-09T17:27:31.040Z,"271 km E of Levuka, Fiji",earthquake,13.1,9.4,0.077,49,reviewed,us,us
2021-10-09T15:25:45.415Z,43.5146,-128.2474,10,3.5,mb,,271,3.057,0.56,us,us6000ftbl,2021-10-09T23:53:50.253Z,"off the coast of Oregon",earthquake,12.4,2,0.35,2,reviewed,us,us
2021-10-09T14:31:20.641Z,-15.6781,-72.1257,10,4.5,mb,,171,3.169,1.33,us,us6000ftbc,2021-10-09T16:24:48.040Z,"6 km NNW of Huambo, Peru",earthquake,5.2,1.9,0.156,12,reviewed,us,us
2021-10-09T13:44:51.974Z,-3.7907,151.5372,10,4.7,mb,,55,0.74,0.74,us,us6000fujn,2021-10-31T15:11:06.040Z,"82 km WNW of Rabaul, Papua New Guinea",earthquake,6.1,1.8,0.118,24,reviewed,us,us
2021-10-09T13:29:45.423Z,44.2978,-115.0655,10,2.6,ml,,65,0.741,0.44,us,us6000ftaw,2021-10-10T00:43:42.365Z,"13 km NW of Stanley, Idaho",earthquake,2.1,2,0.049,54,reviewed,us,us
2021-10-09T13:23:26.116Z,-15.6349,-72.1418,10,4.3,mb,,128,3.207,1.29,us,us6000ftau,2021-10-31T15:41:10.160Z,"6 km S of Choco, Peru",earthquake,7.9,1.9,0.1,28,reviewed,us,us
2021-10-09T13:12:06.798Z,61.5508,-149.8716,30.5,2.7,ml,,,,0.56,ak,ak021cyld38e,2021-10-11T18:46:03.430Z,"5 km NE of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-09T13:09:05.698Z,-4.0669,134.0372,10,4.7,mb,,122,2.118,1.05,us,us6000ftat,2021-10-09T13:43:47.040Z,"180 km WSW of Nabire, Indonesia",earthquake,8,1.9,0.158,12,reviewed,us,us
2021-10-09T11:34:35.420Z,44.2838333,-115.1845,10.3,2.65,ml,14,83,0.828,0.25,mb,mb80526549,2021-10-09T14:35:44.210Z,"20 km WNW of Stanley, Idaho",earthquake,0.98,1.54,0.209,13,reviewed,mb,mb
2021-10-09T10:58:31.956Z,-21.1889,174.5221,535,6.9,mww,,31,4.778,0.64,us,us6000ft9g,2021-10-31T13:07:21.953Z,"Vanuatu region",earthquake,9.7,1.9,0.05,38,reviewed,us,us
2021-10-09T10:39:14.255Z,-4.5024,153.4012,64.33,5.1,mb,,96,1.272,0.6,us,us6000ft9c,2021-10-31T12:43:49.824Z,"126 km E of Kokopo, Papua New Guinea",earthquake,8.8,6.3,0.048,138,reviewed,us,us
2021-10-09T10:12:22.590Z,44.2766667,-115.0771667,7.65,2.59,ml,15,78,0.753,0.2,mb,mb80526524,2021-10-11T23:32:17.400Z,"southern Idaho",earthquake,0.69,1.27,0.175,18,reviewed,mb,mb
2021-10-09T10:11:48.272Z,27.1765,128.9402,48.37,4.3,mb,,118,0.685,0.64,us,us6000fujb,2021-10-31T11:58:25.040Z,"113 km ENE of Nago, Japan",earthquake,6.6,8.9,0.148,16,reviewed,us,us
2021-10-09T10:01:41.830Z,44.2763333,-115.076,7.42,2.68,ml,15,78,0.752,0.24,mb,mb80526519,2021-10-11T23:25:38.650Z,"12 km WNW of Stanley, Idaho",earthquake,0.83,1.68,0.163,17,reviewed,mb,mb
2021-10-09T09:52:17.280Z,19.5977,-92.4853,10,4.3,mb,,57,1.378,0.64,us,us7000fqxv,2021-11-04T12:31:22.040Z,"Bay of Campeche",earthquake,2.5,2,0.216,6,reviewed,us,us
2021-10-09T09:38:55.990Z,17.8988,-66.7963,6,2.7,md,14,231,0.1127,0.13,pr,pr2021282003,2021-10-09T09:59:04.689Z,"10 km SSE of Indios, Puerto Rico",earthquake,0.55,0.29,0.45,6,reviewed,pr,pr
2021-10-09T09:33:12.811Z,15.7365,-92.2329,191.35,4.6,mb,,119,0.55,0.59,us,us6000ft8y,2021-10-31T11:07:01.319Z,"3 km NE of Lázaro Cárdenas, Mexico",earthquake,8.6,5.2,0.043,160,reviewed,us,us
2021-10-09T09:15:08.265Z,34.5282,23.3468,10,4.1,mb,,191,1.477,0.62,us,us6000fuj9,2021-10-31T10:56:30.040Z,"75 km WSW of Kastrí, Greece",earthquake,8.5,1.8,0.166,12,reviewed,us,us
2021-10-09T09:00:38.467Z,44.3142,-115.076,10,2.9,ml,,64,0.747,0.36,us,us6000ft8s,2021-10-31T10:39:39.040Z,"15 km NW of Stanley, Idaho",earthquake,2.7,2,0.045,66,reviewed,us,us
2021-10-09T07:20:14.483Z,44.3295,-115.0925,10,2.8,ml,,63,0.757,0.46,us,us6000ft84,2021-10-22T12:27:46.040Z,"17 km NW of Stanley, Idaho",earthquake,1.6,2,0.045,64,reviewed,us,us
2021-10-09T07:19:27.705Z,50.0403,149.8981,447.83,5.6,mww,,50,5.657,0.76,us,us6000ft86,2021-10-22T12:20:07.782Z,"Sea of Okhotsk",earthquake,9.9,5.5,0.068,21,reviewed,us,us
2021-10-09T07:19:03.604Z,44.3119,-115.0545,10,2.7,ml,,64,0.732,0.44,us,us6000ft83,2021-10-22T12:12:25.040Z,"13 km NW of Stanley, Idaho",earthquake,1.5,2,0.042,76,reviewed,us,us
2021-10-09T07:16:15.967Z,44.3037,-115.0723,10,2.5,ml,,65,0.745,0.62,us,us6000ft81,2021-10-22T12:08:15.040Z,"14 km NW of Stanley, Idaho",earthquake,3.3,2,0.043,70,reviewed,us,us
2021-10-09T07:15:13.245Z,-21.7881,-68.8155,104.61,4.3,mb,,41,0.908,0.7,us,us6000ft80,2021-10-22T09:12:19.040Z,"74 km N of Calama, Chile",earthquake,6.1,8,0.138,15,reviewed,us,us
2021-10-09T06:54:12.456Z,63.3751,158.3556,10,4.8,mb,,104,5.266,0.66,us,us6000ft7x,2021-10-22T09:10:15.040Z,"161 km NE of Omsukchan, Russia",earthquake,8,1.8,0.077,53,reviewed,us,us
2021-10-09T06:38:33.058Z,44.3096,-115.095,10,3.1,ml,,65,0.761,0.44,us,us6000ft7t,2021-10-22T09:03:41.588Z,"16 km NW of Stanley, Idaho",earthquake,3.1,2,0.038,91,reviewed,us,us
2021-10-09T06:23:50.692Z,44.3226,-115.0798,10,2.5,ml,,64,0.749,0.78,us,us6000ft7r,2021-10-22T09:01:46.040Z,"16 km NW of Stanley, Idaho",earthquake,3.9,2,0.046,62,reviewed,us,us
2021-10-09T06:23:48.268Z,-6.7534,155.7168,107.48,4.3,mb,,99,4.357,0.6,us,us6000fuje,2021-10-22T08:59:36.040Z,"54 km SSE of Panguna, Papua New Guinea",earthquake,7.4,8.5,0.169,11,reviewed,us,us
2021-10-09T06:05:32.131Z,32.3765,49.7486,10,4.9,mb,,43,4.328,0.66,us,us6000ft7j,2021-10-22T08:50:41.040Z,"64 km NE of Masjed Soleym?n, Iran",earthquake,7.4,1.9,0.069,65,reviewed,us,us
2021-10-09T06:01:50.331Z,44.3113,-115.1128,10,2.6,ml,,64,0.774,0.71,us,us6000ft7c,2021-10-22T08:26:48.040Z,"17 km NW of Stanley, Idaho",earthquake,2.9,2,0.041,79,reviewed,us,us
2021-10-09T05:59:49.133Z,53.2174,-166.8792,43.83,4.1,mb,,167,0.577,0.76,us,us6000ft7h,2021-10-22T08:20:24.040Z,"76 km SSW of Unalaska, Alaska",earthquake,5,11.1,0.114,21,reviewed,us,us
2021-10-09T05:50:11.571Z,-15.5975,-71.6721,10,4.7,mb,,140,2.888,0.51,us,us6000ft78,2021-10-22T08:16:37.040Z,"6 km NNE of Ichupampa, Peru",earthquake,9.8,1.9,0.083,44,reviewed,us,us
2021-10-09T05:42:51.870Z,44.3116,-115.0774,10,3,ml,,64,0.748,1.14,us,us6000ft70,2021-10-22T08:11:29.040Z,"15 km NW of Stanley, Idaho",earthquake,2.7,1.4,0.045,64,reviewed,us,us
2021-10-09T05:38:20.459Z,1.1792,121.2694,57.81,4.6,mb,,65,0.492,0.77,us,us6000fujc,2021-10-22T08:06:39.040Z,"211 km WNW of Gorontalo, Indonesia",earthquake,7.1,7.3,0.126,19,reviewed,us,us
2021-10-09T05:36:57.202Z,30.3574,94.8297,34.56,4.9,mb,,111,5.448,0.48,us,us6000ft7k,2021-10-22T08:01:38.040Z,"207 km NNE of Shi Yomi, India",earthquake,12.3,5.9,0.091,38,reviewed,us,us
2021-10-09T05:31:59.595Z,40.0765,142.2057,52.66,5,mb,,72,1.125,0.72,us,us6000ft6w,2021-10-22T07:59:58.412Z,"52 km NNE of Miyako, Japan",earthquake,7.5,6.7,0.061,87,reviewed,us,us
2021-10-09T05:21:00.488Z,-15.6174,-71.9422,10,4.3,mb,,128,3.068,0.83,us,us6000ft6t,2021-10-22T07:55:52.040Z,"4 km S of Tapay, Peru",earthquake,7.4,2,0.147,13,reviewed,us,us
2021-10-09T04:47:49.127Z,-15.5887,-71.8425,13.87,5.7,mww,,92,3.014,1.22,us,us6000ft6j,2021-11-04T23:46:43.979Z,"4 km WNW of Madrigal, Peru",earthquake,7.3,3.3,0.04,61,reviewed,us,us
2021-10-09T04:44:53.280Z,17.9151,-66.802,10,2.81,md,20,188,0.0978,0.09,pr,pr2021282002,2021-10-09T05:15:17.413Z,"8 km SSE of Indios, Puerto Rico",earthquake,0.43,0.53,0.34,8,reviewed,pr,pr
2021-10-09T04:05:40.709Z,2.3273,-94.6112,10,4.1,mb,,215,5.252,0.3,us,us6000fuja,2021-10-21T02:44:49.040Z,"Galapagos Islands, Ecuador region",earthquake,22.2,2,0.174,9,reviewed,us,us
2021-10-09T03:49:56.010Z,40.5908333,-124.9241667,19.57,2.78,md,58,252,0.4617,0.2,nc,nc73637330,2021-10-09T10:58:12.163Z,"56km W of Ferndale, CA",earthquake,0.94,2.18,0.124,45,reviewed,nc,nc
2021-10-09T03:23:22.370Z,17.8986,-66.883,4,3.01,md,23,211,0.0766,0.27,pr,pr2021282001,2021-10-09T03:57:45.308Z,"8 km SSE of Guánica, Puerto Rico",earthquake,0.57,0.46,0.3,8,reviewed,pr,pr
2021-10-09T02:47:34.432Z,42.3709,141.9719,93.91,4.6,mb,,64,0.95,0.71,us,us6000ft5x,2021-11-04T23:36:26.874Z,"32 km W of Shizunai-furukawach?, Japan",earthquake,5.1,5.4,0.032,287,reviewed,us,us
2021-10-09T02:16:16.883Z,35.4836,140.4188,57.1,4.3,mb,,192,2.002,1.01,us,us6000ft5u,2021-11-04T23:30:07.179Z,"8 km SSE of T?gane, Japan",earthquake,10.3,10,0.267,5,reviewed,us,us
2021-10-09T01:14:51.897Z,62.9922,-148.6892,54.9,2.8,ml,,,,0.73,ak,ak021cye8euj,2021-10-09T02:29:41.557Z,"46 km SSE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-09T01:04:39.386Z,59.976,-141.3667,17.7,2.8,ml,,,,0.38,ak,ak021cye68ww,2021-10-09T01:32:11.040Z,"103 km WNW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-10-08T23:53:31.795Z,35.6088,82.4066,10,4.3,mb,,92,7.091,0.56,us,us6000ft5h,2021-10-15T21:20:35.040Z,"277 km SE of Hotan, China",earthquake,8.4,1.9,0.125,18,reviewed,us,us
2021-10-08T23:16:26.479Z,32.3379,49.7282,10,5.1,mb,,40,4.339,0.96,us,us6000ft57,2021-10-15T21:18:42.054Z,"59 km NE of Masjed Soleym?n, Iran",earthquake,6.1,1.7,0.041,192,reviewed,us,us
2021-10-08T23:14:25.139Z,-15.7322,-72.3577,10,4,mb,,186,3.256,0.76,us,us6000ft54,2021-10-09T22:39:17.040Z,"7 km E of Uñon, Peru",earthquake,5.7,2,0.299,3,reviewed,us,us
2021-10-08T23:07:40.609Z,35.6535,-97.17016667,6.93,2.65,ml,100,45,0,0.15,ok,ok2021ttiq,2021-10-16T02:17:12.040Z,"2 km ESE of Luther, Oklahoma",earthquake,,0.3,0.2,26,reviewed,ok,ok
2021-10-08T23:07:38.890Z,19.3098,-67.3215,26,3.73,md,22,287,0.8682,0.19,pr,pr2021281007,2021-10-09T23:10:59.040Z,"93 km NNW of San Antonio, Puerto Rico",earthquake,0.85,12.67,0.13,10,reviewed,pr,pr
2021-10-08T22:55:34.735Z,-60.1841,-24.3033,10,5,mb,,61,8.858,0.69,us,us6000ft50,2021-10-16T02:13:45.040Z,"South Sandwich Islands region",earthquake,5,1.8,0.075,57,reviewed,us,us
2021-10-08T22:04:12.732Z,-7.3957,128.8766,124.68,4.2,mb,,69,2.47,0.72,us,us6000ft4r,2021-10-16T02:06:37.040Z,"241 km ENE of Lospalos, Timor Leste",earthquake,4.4,7.4,0.141,14,reviewed,us,us
2021-10-08T21:53:42.819Z,-56.5511,-25.3636,10,4.8,mb,,83,6.728,0.87,us,us6000fu9k,2021-10-15T04:55:43.040Z,"South Sandwich Islands region",earthquake,11.7,1.9,0.116,23,reviewed,us,us
2021-10-08T21:46:36.478Z,68.804,-146.2124,0,3,ml,,,,0.86,ak,ak021cx2sk7b,2021-10-08T23:19:18.040Z,"80 km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-08T21:39:26.399Z,-56.5862,-25.6598,20.44,5.1,mb,,49,6.58,0.65,us,us6000ft4i,2021-10-16T01:48:12.040Z,"South Sandwich Islands region",earthquake,10,2.7,0.079,52,reviewed,us,us
2021-10-08T20:22:31.560Z,18.0158,-65.3815,12,3.55,md,20,249,0.1894,0.19,pr,pr2021281006,2021-10-08T22:46:27.856Z,"13 km SE of Esperanza, Puerto Rico",earthquake,1.61,0.81,0.14,16,reviewed,pr,pr
2021-10-08T20:11:09.605Z,-7.8301,130.245,10,4.4,mb,,76,1.054,0.35,us,us6000ft3j,2021-10-08T20:33:30.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,7.2,1.9,0.203,8,reviewed,us,us
2021-10-08T19:10:36.600Z,17.9005,-66.9586,7,2.5,md,13,243,0.1089,0.14,pr,pr2021281005,2021-10-08T20:08:31.475Z,"9 km SW of Guánica, Puerto Rico",earthquake,0.72,0.32,0.37,13,reviewed,pr,pr
2021-10-08T19:10:09.273Z,22.3043,144.0846,112.83,4.4,mb,,145,5.073,0.87,us,us6000fu96,2021-11-05T18:58:13.040Z,"Volcano Islands, Japan region",earthquake,12.3,7.2,0.13,20,reviewed,us,us
2021-10-08T18:28:23.970Z,18.0105,-65.3871,11,4.8,ml,34,249,0.1867,0.22,pr,pr2021281003,2021-11-05T18:33:38.016Z,"13 km SE of Esperanza, Puerto Rico",earthquake,1.48,0.89,0.12,26,reviewed,pr,pr
2021-10-08T18:06:13.578Z,-56.573,-69.1306,10,4.4,mb,,161,2.835,0.58,us,us6000ft2l,2021-11-05T17:44:50.724Z,"202 km SSW of Ushuaia, Argentina",earthquake,5.8,1.8,0.139,15,reviewed,us,us
